"customer_id","model","fuel_type","vehicle_year","color","purchase_price_inr","city","state","customer_segment"
"BMWC0583","BMW X5","Petrol","2023","Black","11050000","Noida","Uttar Pradesh","Luxury"
"BMWC0584","BMW X1","Petrol","2026","Blue","5100000","Mumbai","Maharashtra","Premium"
"BMWC0585","BMW X1","Diesel","2022","Silver","5650000","Bengaluru","Karnataka","Business"
"BMWC0586","BMW 3 Series","Diesel","2024","Blue","6450000","Chennai","Tamil Nadu","Luxury"
"BMWC0587","BMW X1","Diesel","2025","Silver","5800000","Noida","Uttar Pradesh","Business"
"BMWC0588","BMW 2 Series Gran Coupe","Petrol","2025","Blue","4750000","Chandigarh","Chandigarh","Business"
"BMWC0589","BMW X3","Petrol","2023","Red","7050000","Ahmedabad","Gujarat","Executive"
"BMWC0590","BMW X5","Petrol","2026","Red","10700000","Ahmedabad","Gujarat","Luxury"
"BMWC0591","BMW X7","Diesel","2022","Red","13000000","Chennai","Tamil Nadu","Premium"
"BMWC0592","BMW iX","Electric","2026","White","14700000","Kolkata","West Bengal","Business"
"BMWC0593","BMW X3","Petrol","2022","Black","8150000","Noida","Uttar Pradesh","Luxury"
"BMWC0594","BMW 7 Series","Petrol","2023","Black","19050000","Delhi","Delhi","Business"
"BMWC0595","BMW 5 Series","Petrol","2025","White","8250000","Kochi","Kerala","Luxury"
"BMWC0596","BMW iX1","Electric","2022","Grey","6950000","Pune","Maharashtra","Business"
"BMWC0597","BMW X5","Diesel","2024","Black","11150000","Bengaluru","Karnataka","Business"
"BMWC0598","BMW X3","Petrol","2023","Black","7100000","Gurugram","Haryana","Luxury"
"BMWC0599","BMW X3","Diesel","2025","Blue","7150000","Bengaluru","Karnataka","Business"
"BMWC0600","BMW 7 Series","Petrol","2026","Black","18550000","Chandigarh","Chandigarh","Premium"
"BMWC0601","BMW 3 Series","Petrol","2022","Blue","6700000","Chennai","Tamil Nadu","Premium"
"BMWC0602","BMW i5","Electric","2023","Red","12300000","Kolkata","West Bengal","Business"
"BMWC0603","BMW X7","Diesel","2022","Silver","14050000","Ahmedabad","Gujarat","Premium"
"BMWC0604","BMW 2 Series Gran Coupe","Petrol","2025","Grey","4500000","Ahmedabad","Gujarat","Luxury"
"BMWC0605","BMW iX","Electric","2023","Silver","14900000","Chennai","Tamil Nadu","Business"
"BMWC0606","BMW X1","Diesel","2022","Grey","5800000","Hyderabad","Telangana","Luxury"
"BMWC0607","BMW i5","Electric","2023","Silver","12150000","Jaipur","Rajasthan","Executive"
"BMWC0608","BMW X5","Diesel","2024","Grey","9800000","Mumbai","Maharashtra","Business"
"BMWC0609","BMW i7","Electric","2023","Black","21250000","Jaipur","Rajasthan","Executive"
"BMWC0610","BMW X7","Petrol","2026","Blue","14150000","Kochi","Kerala","Luxury"
"BMWC0611","BMW 5 Series","Petrol","2023","Blue","7350000","Chennai","Tamil Nadu","Business"
"BMWC0612","BMW 7 Series","Petrol","2024","Black","18000000","Jaipur","Rajasthan","Luxury"
"BMWC0613","BMW 7 Series","Petrol","2022","Silver","19400000","Coimbatore","Tamil Nadu","Executive"
"BMWC0614","BMW iX","Electric","2021","White","15000000","Delhi","Delhi","Premium"
"BMWC0615","BMW 5 Series","Diesel","2026","Silver","8000000","Jaipur","Rajasthan","Business"
"BMWC0616","BMW X7","Diesel","2024","Grey","14850000","Ahmedabad","Gujarat","Business"
"BMWC0617","BMW X5","Petrol","2023","White","11450000","Chandigarh","Chandigarh","Executive"
"BMWC0618","BMW X5","Diesel","2024","Blue","10850000","Noida","Uttar Pradesh","Premium"
"BMWC0619","BMW X1","Petrol","2023","Red","5150000","Jaipur","Rajasthan","Executive"
"BMWC0620","BMW i7","Electric","2025","Blue","20400000","Pune","Maharashtra","Business"
"BMWC0621","BMW X5","Petrol","2024","White","10150000","Noida","Uttar Pradesh","Business"
"BMWC0622","BMW X3","Petrol","2024","Blue","8200000","Delhi","Delhi","Luxury"
"BMWC0623","BMW X1","Petrol","2023","Blue","5500000","Noida","Uttar Pradesh","Premium"
"BMWC0624","BMW i4","Electric","2023","White","7650000","Mumbai","Maharashtra","Business"
"BMWC0625","BMW 7 Series","Petrol","2025","White","18900000","Bengaluru","Karnataka","Business"
"BMWC0626","BMW 2 Series Gran Coupe","Petrol","2024","Blue","4750000","Pune","Maharashtra","Executive"
"BMWC0627","BMW X5","Diesel","2022","White","11400000","Mumbai","Maharashtra","Business"
"BMWC0628","BMW i7","Electric","2025","Black","20950000","Mumbai","Maharashtra","Premium"
"BMWC0629","BMW X5","Petrol","2025","Blue","11250000","Kolkata","West Bengal","Luxury"
"BMWC0630","BMW X5","Petrol","2026","Grey","11050000","Mumbai","Maharashtra","Luxury"
"BMWC0631","BMW X1","Diesel","2025","Black","5300000","Kochi","Kerala","Business"
"BMWC0632","BMW 5 Series","Diesel","2022","Blue","7900000","Pune","Maharashtra","Business"
"BMWC0633","BMW 2 Series Gran Coupe","Petrol","2025","Silver","4500000","Hyderabad","Telangana","Business"
"BMWC0634","BMW 5 Series","Diesel","2022","White","7450000","Chandigarh","Chandigarh","Premium"
"BMWC0635","BMW i5","Electric","2024","Red","12100000","Mumbai","Maharashtra","Executive"
"BMWC0636","BMW X7","Petrol","2021","Black","14200000","Ahmedabad","Gujarat","Premium"
"BMWC0637","BMW X3","Petrol","2022","Grey","7350000","Kochi","Kerala","Executive"
"BMWC0638","BMW iX1","Electric","2025","Black","6850000","Ahmedabad","Gujarat","Executive"
"BMWC0639","BMW 2 Series Gran Coupe","Diesel","2023","White","4400000","Pune","Maharashtra","Business"
"BMWC0640","BMW 3 Series","Petrol","2025","Red","6100000","Hyderabad","Telangana","Business"
"BMWC0641","BMW 3 Series","Diesel","2025","White","6300000","Chennai","Tamil Nadu","Premium"
"BMWC0642","BMW X1","Petrol","2026","White","5350000","Coimbatore","Tamil Nadu","Premium"
"BMWC0643","BMW 7 Series","Petrol","2022","Red","18350000","Coimbatore","Tamil Nadu","Luxury"
"BMWC0644","BMW i7","Electric","2022","Silver","21700000","Delhi","Delhi","Executive"
"BMWC0645","BMW 5 Series","Diesel","2022","White","7950000","Kochi","Kerala","Luxury"
"BMWC0646","BMW 7 Series","Petrol","2023","Blue","18000000","Gurugram","Haryana","Luxury"
"BMWC0647","BMW X1","Diesel","2024","White","5600000","Bengaluru","Karnataka","Business"
"BMWC0648","BMW X5","Petrol","2025","Grey","11400000","Jaipur","Rajasthan","Business"
"BMWC0649","BMW 3 Series","Diesel","2024","Grey","5900000","Mumbai","Maharashtra","Business"
"BMWC0650","BMW i7","Electric","2022","Silver","21850000","Gurugram","Haryana","Business"
"BMWC0651","BMW X1","Diesel","2024","Black","5550000","Kolkata","West Bengal","Premium"
"BMWC0652","BMW i7","Electric","2023","Black","20450000","Hyderabad","Telangana","Business"
"BMWC0653","BMW X5","Petrol","2024","Silver","10200000","Kolkata","West Bengal","Business"
"BMWC0654","BMW iX","Electric","2024","Black","14550000","Bengaluru","Karnataka","Premium"
"BMWC0655","BMW 3 Series","Petrol","2024","White","6400000","Jaipur","Rajasthan","Business"
"BMWC0656","BMW 5 Series","Petrol","2026","Blue","7500000","Noida","Uttar Pradesh","Premium"
"BMWC0657","BMW i5","Electric","2022","Grey","12300000","Bengaluru","Karnataka","Premium"
"BMWC0658","BMW X1","Petrol","2026","Blue","5050000","Kochi","Kerala","Executive"
"BMWC0659","BMW i4","Electric","2025","Black","7450000","Delhi","Delhi","Premium"
"BMWC0660","BMW 2 Series Gran Coupe","Diesel","2024","Blue","4500000","Chandigarh","Chandigarh","Business"
"BMWC0661","BMW iX1","Electric","2021","Red","6950000","Kochi","Kerala","Business"
"BMWC0662","BMW X5","Petrol","2024","Silver","10000000","Delhi","Delhi","Business"
"BMWC0663","BMW iX","Electric","2025","White","14700000","Hyderabad","Telangana","Premium"
"BMWC0664","BMW 3 Series","Diesel","2022","Red","6100000","Coimbatore","Tamil Nadu","Luxury"
"BMWC0665","BMW iX1","Electric","2022","Grey","7000000","Bengaluru","Karnataka","Business"
"BMWC0666","BMW iX","Electric","2022","Red","14450000","Pune","Maharashtra","Executive"
"BMWC0667","BMW 5 Series","Diesel","2026","Blue","7200000","Gurugram","Haryana","Luxury"
"BMWC0668","BMW iX1","Electric","2022","White","6900000","Bengaluru","Karnataka","Premium"
"BMWC0669","BMW i4","Electric","2025","Grey","7250000","Hyderabad","Telangana","Business"
"BMWC0670","BMW 2 Series Gran Coupe","Diesel","2023","Blue","4650000","Mumbai","Maharashtra","Business"
"BMWC0671","BMW X3","Diesel","2023","Red","8200000","Kochi","Kerala","Luxury"
"BMWC0672","BMW X3","Petrol","2023","White","7700000","Chandigarh","Chandigarh","Luxury"
"BMWC0673","BMW i7","Electric","2022","Black","20450000","Delhi","Delhi","Luxury"
"BMWC0674","BMW 2 Series Gran Coupe","Petrol","2023","Grey","4950000","Kolkata","West Bengal","Luxury"
"BMWC0675","BMW i5","Electric","2026","Blue","12500000","Jaipur","Rajasthan","Premium"
"BMWC0676","BMW 3 Series","Petrol","2024","Red","6400000","Noida","Uttar Pradesh","Luxury"
"BMWC0677","BMW X5","Diesel","2024","White","10650000","Kochi","Kerala","Premium"
"BMWC0678","BMW X5","Diesel","2024","White","11400000","Bengaluru","Karnataka","Business"
"BMWC0679","BMW iX","Electric","2022","Black","14900000","Bengaluru","Karnataka","Executive"
"BMWC0680","BMW X3","Petrol","2021","Grey","7350000","Gurugram","Haryana","Business"
"BMWC0681","BMW i7","Electric","2025","Black","21700000","Kolkata","West Bengal","Executive"
"BMWC0682","BMW 7 Series","Petrol","2023","Blue","19350000","Ahmedabad","Gujarat","Luxury"
"BMWC0683","BMW X5","Diesel","2025","Red","11050000","Bengaluru","Karnataka","Luxury"
"BMWC0684","BMW X5","Petrol","2024","Grey","9750000","Delhi","Delhi","Premium"
"BMWC0685","BMW X3","Diesel","2021","Black","7350000","Jaipur","Rajasthan","Executive"
"BMWC0686","BMW i4","Electric","2023","White","7750000","Bengaluru","Karnataka","Luxury"
"BMWC0687","BMW X3","Diesel","2022","Grey","7400000","Noida","Uttar Pradesh","Executive"
"BMWC0688","BMW i7","Electric","2024","Blue","21450000","Kochi","Kerala","Luxury"
"BMWC0689","BMW X1","Petrol","2026","Silver","5500000","Hyderabad","Telangana","Executive"
"BMWC0690","BMW iX1","Electric","2024","Red","6950000","Jaipur","Rajasthan","Premium"
"BMWC0691","BMW i4","Electric","2026","Red","7500000","Chandigarh","Chandigarh","Business"
"BMWC0692","BMW 5 Series","Petrol","2024","Blue","8500000","Mumbai","Maharashtra","Luxury"
"BMWC0693","BMW iX1","Electric","2024","Blue","6800000","Hyderabad","Telangana","Business"
"BMWC0694","BMW 2 Series Gran Coupe","Diesel","2024","Grey","4800000","Chennai","Tamil Nadu","Premium"
"BMWC0695","BMW X5","Diesel","2024","White","11300000","Pune","Maharashtra","Executive"
"BMWC0696","BMW X1","Diesel","2025","Blue","5400000","Gurugram","Haryana","Executive"
"BMWC0697","BMW i7","Electric","2023","Red","20100000","Bengaluru","Karnataka","Executive"
"BMWC0698","BMW 3 Series","Diesel","2024","Red","6850000","Noida","Uttar Pradesh","Premium"
"BMWC0699","BMW 3 Series","Petrol","2023","Grey","6400000","Mumbai","Maharashtra","Business"
"BMWC0700","BMW X1","Diesel","2026","Black","5650000","Noida","Uttar Pradesh","Luxury"
"BMWC0701","BMW i5","Electric","2024","White","12050000","Pune","Maharashtra","Business"
"BMWC0702","BMW 2 Series Gran Coupe","Diesel","2024","Red","4300000","Pune","Maharashtra","Executive"
"BMWC0703","BMW X5","Diesel","2024","White","9850000","Chennai","Tamil Nadu","Luxury"
"BMWC0704","BMW 2 Series Gran Coupe","Petrol","2025","White","4800000","Chennai","Tamil Nadu","Executive"
"BMWC0705","BMW X3","Diesel","2025","Red","7000000","Bengaluru","Karnataka","Executive"
"BMWC0706","BMW 7 Series","Petrol","2022","White","19500000","Bengaluru","Karnataka","Premium"
"BMWC0707","BMW iX1","Electric","2026","Red","6750000","Hyderabad","Telangana","Executive"
"BMWC0708","BMW X3","Diesel","2021","White","7650000","Kochi","Kerala","Luxury"
"BMWC0709","BMW X1","Petrol","2026","Black","5300000","Ahmedabad","Gujarat","Business"
"BMWC0710","BMW iX1","Electric","2023","Silver","6750000","Gurugram","Haryana","Executive"
"BMWC0711","BMW X1","Petrol","2023","Red","5850000","Hyderabad","Telangana","Luxury"
"BMWC0712","BMW X1","Petrol","2026","Blue","5300000","Kochi","Kerala","Executive"
"BMWC0713","BMW i7","Electric","2023","White","21000000","Gurugram","Haryana","Premium"
"BMWC0714","BMW i7","Electric","2025","Red","22000000","Kochi","Kerala","Business"
"BMWC0715","BMW 7 Series","Petrol","2024","Silver","17750000","Delhi","Delhi","Luxury"
"BMWC0716","BMW i5","Electric","2022","White","12100000","Chennai","Tamil Nadu","Business"
"BMWC0717","BMW 3 Series","Petrol","2025","White","5750000","Coimbatore","Tamil Nadu","Executive"
"BMWC0718","BMW 5 Series","Petrol","2025","White","7350000","Jaipur","Rajasthan","Business"
"BMWC0719","BMW 5 Series","Diesel","2022","Black","7550000","Delhi","Delhi","Executive"
"BMWC0720","BMW 3 Series","Diesel","2023","Red","5600000","Mumbai","Maharashtra","Premium"
"BMWC0721","BMW X7","Petrol","2022","Black","13900000","Bengaluru","Karnataka","Business"
"BMWC0722","BMW iX1","Electric","2025","Blue","6850000","Ahmedabad","Gujarat","Business"
"BMWC0723","BMW i5","Electric","2026","White","12050000","Hyderabad","Telangana","Business"
"BMWC0724","BMW 3 Series","Petrol","2026","Blue","6000000","Ahmedabad","Gujarat","Business"
"BMWC0725","BMW i7","Electric","2023","Silver","20400000","Ahmedabad","Gujarat","Luxury"
"BMWC0726","BMW X5","Petrol","2024","Blue","11350000","Ahmedabad","Gujarat","Premium"
"BMWC0727","BMW 2 Series Gran Coupe","Diesel","2022","White","5000000","Delhi","Delhi","Premium"
"BMWC0728","BMW i7","Electric","2024","Red","20450000","Bengaluru","Karnataka","Premium"
"BMWC0729","BMW X7","Petrol","2024","White","13450000","Chennai","Tamil Nadu","Luxury"
"BMWC0730","BMW i7","Electric","2026","Black","21050000","Noida","Uttar Pradesh","Luxury"
"BMWC0731","BMW iX1","Electric","2023","Red","6950000","Chennai","Tamil Nadu","Luxury"
"BMWC0732","BMW X1","Petrol","2022","Silver","5300000","Kolkata","West Bengal","Business"
"BMWC0733","BMW X7","Diesel","2024","Black","14200000","Kochi","Kerala","Executive"
"BMWC0734","BMW i4","Electric","2023","White","7300000","Chennai","Tamil Nadu","Premium"
"BMWC0735","BMW 7 Series","Petrol","2025","Blue","17600000","Bengaluru","Karnataka","Executive"
"BMWC0736","BMW X5","Petrol","2026","Black","10800000","Delhi","Delhi","Business"
"BMWC0737","BMW X7","Petrol","2021","Red","14450000","Hyderabad","Telangana","Luxury"
"BMWC0738","BMW iX1","Electric","2023","White","6800000","Noida","Uttar Pradesh","Premium"
"BMWC0739","BMW 5 Series","Diesel","2021","Grey","8400000","Bengaluru","Karnataka","Executive"
"BMWC0740","BMW 5 Series","Petrol","2024","Blue","7750000","Hyderabad","Telangana","Luxury"
"BMWC0741","BMW 3 Series","Diesel","2023","Silver","6200000","Chennai","Tamil Nadu","Premium"
"BMWC0742","BMW i5","Electric","2023","Red","12500000","Kolkata","West Bengal","Premium"
"BMWC0743","BMW X1","Diesel","2024","Grey","5100000","Mumbai","Maharashtra","Premium"
"BMWC0744","BMW 5 Series","Petrol","2022","Red","7800000","Gurugram","Haryana","Executive"
"BMWC0745","BMW X7","Petrol","2024","Black","13450000","Kolkata","West Bengal","Business"
"BMWC0746","BMW 7 Series","Petrol","2026","Grey","18850000","Pune","Maharashtra","Business"
"BMWC0747","BMW X5","Petrol","2023","White","9850000","Kochi","Kerala","Business"
"BMWC0748","BMW X7","Diesel","2026","Silver","13500000","Kolkata","West Bengal","Luxury"
"BMWC0749","BMW X3","Diesel","2024","Blue","7200000","Chennai","Tamil Nadu","Luxury"
"BMWC0750","BMW i5","Electric","2022","Silver","12000000","Kochi","Kerala","Executive"
"BMWC0751","BMW 7 Series","Petrol","2021","Red","18650000","Kochi","Kerala","Business"
"BMWC0752","BMW X5","Diesel","2026","Grey","11400000","Delhi","Delhi","Luxury"
"BMWC0753","BMW iX1","Electric","2024","Black","6800000","Kolkata","West Bengal","Premium"
"BMWC0754","BMW i4","Electric","2026","Black","7800000","Bengaluru","Karnataka","Luxury"
"BMWC0755","BMW 7 Series","Petrol","2022","Grey","18100000","Kolkata","West Bengal","Executive"
"BMWC0756","BMW iX","Electric","2022","Black","14400000","Kolkata","West Bengal","Premium"
"BMWC0757","BMW 2 Series Gran Coupe","Petrol","2026","White","5100000","Jaipur","Rajasthan","Business"
"BMWC0758","BMW 2 Series Gran Coupe","Diesel","2024","Red","4550000","Mumbai","Maharashtra","Premium"
"BMWC0759","BMW i5","Electric","2023","Black","12400000","Chandigarh","Chandigarh","Premium"
"BMWC0760","BMW i4","Electric","2024","Blue","7700000","Chennai","Tamil Nadu","Luxury"
"BMWC0761","BMW i7","Electric","2025","Black","20150000","Jaipur","Rajasthan","Premium"
"BMWC0762","BMW 3 Series","Petrol","2022","Black","5700000","Hyderabad","Telangana","Business"
"BMWC0763","BMW 3 Series","Diesel","2023","White","6650000","Kochi","Kerala","Luxury"
"BMWC0764","BMW i5","Electric","2023","White","12350000","Bengaluru","Karnataka","Premium"
"BMWC0765","BMW iX1","Electric","2022","Blue","6750000","Pune","Maharashtra","Luxury"
"BMWC0766","BMW 3 Series","Diesel","2025","Blue","6050000","Coimbatore","Tamil Nadu","Executive"
"BMWC0767","BMW X5","Petrol","2023","Grey","10200000","Ahmedabad","Gujarat","Premium"
"BMWC0768","BMW i4","Electric","2025","Silver","7450000","Gurugram","Haryana","Business"
"BMWC0769","BMW X1","Diesel","2022","White","5250000","Gurugram","Haryana","Luxury"
"BMWC0770","BMW iX","Electric","2023","Silver","14000000","Bengaluru","Karnataka","Executive"
"BMWC0771","BMW i4","Electric","2022","Red","7600000","Kolkata","West Bengal","Executive"
"BMWC0772","BMW 7 Series","Petrol","2024","Silver","17600000","Chennai","Tamil Nadu","Premium"
"BMWC0773","BMW X1","Petrol","2022","Black","5700000","Kochi","Kerala","Premium"
"BMWC0774","BMW 3 Series","Diesel","2026","Grey","6050000","Bengaluru","Karnataka","Executive"
"BMWC0775","BMW i7","Electric","2022","Blue","21150000","Noida","Uttar Pradesh","Luxury"
"BMWC0776","BMW 3 Series","Petrol","2026","Black","6450000","Coimbatore","Tamil Nadu","Premium"
"BMWC0777","BMW X1","Diesel","2026","Blue","5600000","Coimbatore","Tamil Nadu","Business"
"BMWC0778","BMW i5","Electric","2024","Red","12400000","Kochi","Kerala","Premium"
"BMWC0779","BMW X1","Diesel","2022","Black","5850000","Coimbatore","Tamil Nadu","Luxury"
"BMWC0780","BMW 2 Series Gran Coupe","Petrol","2023","Blue","5050000","Noida","Uttar Pradesh","Luxury"
"BMWC0781","BMW iX1","Electric","2024","Black","6850000","Mumbai","Maharashtra","Luxury"
"BMWC0782","BMW i5","Electric","2025","Grey","12050000","Chandigarh","Chandigarh","Premium"
"BMWC0783","BMW X7","Diesel","2022","Silver","14750000","Delhi","Delhi","Business"
"BMWC0784","BMW X1","Diesel","2025","Silver","5600000","Bengaluru","Karnataka","Business"
"BMWC0785","BMW 3 Series","Petrol","2022","Silver","5950000","Kochi","Kerala","Luxury"
"BMWC0786","BMW i4","Electric","2022","Red","7350000","Gurugram","Haryana","Executive"
"BMWC0787","BMW i7","Electric","2024","White","21950000","Bengaluru","Karnataka","Business"
"BMWC0788","BMW 5 Series","Petrol","2023","Silver","7700000","Kochi","Kerala","Premium"
"BMWC0789","BMW X7","Petrol","2022","White","13050000","Noida","Uttar Pradesh","Premium"
"BMWC0790","BMW X1","Diesel","2026","Blue","5550000","Noida","Uttar Pradesh","Business"
"BMWC0791","BMW 3 Series","Diesel","2025","Blue","6600000","Kochi","Kerala","Luxury"
"BMWC0792","BMW i4","Electric","2026","Grey","7250000","Delhi","Delhi","Executive"
"BMWC0793","BMW X3","Diesel","2023","Black","7450000","Ahmedabad","Gujarat","Executive"
"BMWC0794","BMW X1","Petrol","2024","Red","5200000","Chennai","Tamil Nadu","Business"
"BMWC0795","BMW X1","Petrol","2022","Black","5700000","Jaipur","Rajasthan","Premium"
"BMWC0796","BMW 2 Series Gran Coupe","Diesel","2023","White","5100000","Mumbai","Maharashtra","Premium"
"BMWC0797","BMW X1","Petrol","2023","Blue","5350000","Chennai","Tamil Nadu","Executive"
"BMWC0798","BMW 5 Series","Diesel","2026","White","8100000","Kochi","Kerala","Premium"
"BMWC0799","BMW X1","Diesel","2024","Grey","5650000","Kolkata","West Bengal","Business"
"BMWC0800","BMW X5","Diesel","2025","White","9750000","Noida","Uttar Pradesh","Executive"
"BMWC0801","BMW 2 Series Gran Coupe","Diesel","2025","Black","4300000","Mumbai","Maharashtra","Premium"
"BMWC0802","BMW X3","Petrol","2025","Red","7750000","Chandigarh","Chandigarh","Luxury"
"BMWC0803","BMW iX1","Electric","2022","Grey","6750000","Kolkata","West Bengal","Premium"
"BMWC0804","BMW 2 Series Gran Coupe","Petrol","2024","Grey","4450000","Ahmedabad","Gujarat","Executive"
"BMWC0805","BMW X5","Diesel","2025","White","10500000","Mumbai","Maharashtra","Luxury"
"BMWC0806","BMW 5 Series","Petrol","2023","Grey","7650000","Noida","Uttar Pradesh","Premium"
"BMWC0807","BMW X7","Diesel","2022","Black","13050000","Chandigarh","Chandigarh","Executive"
"BMWC0808","BMW 5 Series","Diesel","2023","Grey","7200000","Coimbatore","Tamil Nadu","Luxury"
"BMWC0809","BMW X3","Diesel","2026","Red","7200000","Noida","Uttar Pradesh","Business"
"BMWC0810","BMW i4","Electric","2024","Blue","7800000","Ahmedabad","Gujarat","Premium"
"BMWC0811","BMW 2 Series Gran Coupe","Petrol","2025","Black","4450000","Pune","Maharashtra","Business"
"BMWC0812","BMW iX","Electric","2025","Silver","14400000","Bengaluru","Karnataka","Executive"
"BMWC0813","BMW 3 Series","Diesel","2025","White","6500000","Gurugram","Haryana","Luxury"
"BMWC0814","BMW X5","Petrol","2021","Silver","10000000","Bengaluru","Karnataka","Luxury"
"BMWC0815","BMW i5","Electric","2024","Black","12350000","Pune","Maharashtra","Business"
"BMWC0816","BMW 3 Series","Petrol","2023","White","5750000","Mumbai","Maharashtra","Business"
"BMWC0817","BMW i7","Electric","2022","Grey","20200000","Bengaluru","Karnataka","Premium"
"BMWC0818","BMW i4","Electric","2022","White","7200000","Hyderabad","Telangana","Executive"
"BMWC0819","BMW iX","Electric","2022","Grey","14900000","Pune","Maharashtra","Business"
"BMWC0820","BMW 5 Series","Diesel","2022","White","7250000","Coimbatore","Tamil Nadu","Premium"
"BMWC0821","BMW iX","Electric","2024","Grey","14000000","Kolkata","West Bengal","Luxury"
"BMWC0822","BMW 3 Series","Diesel","2024","Black","6150000","Bengaluru","Karnataka","Premium"
"BMWC0823","BMW iX","Electric","2026","Blue","14050000","Chandigarh","Chandigarh","Luxury"
"BMWC0824","BMW i4","Electric","2022","White","7700000","Noida","Uttar Pradesh","Executive"
"BMWC0825","BMW X3","Diesel","2023","Grey","7800000","Chandigarh","Chandigarh","Premium"
"BMWC0826","BMW 7 Series","Petrol","2023","Black","18450000","Chandigarh","Chandigarh","Business"
"BMWC0827","BMW i5","Electric","2024","Blue","12000000","Bengaluru","Karnataka","Premium"
"BMWC0828","BMW X5","Diesel","2023","Black","10350000","Noida","Uttar Pradesh","Executive"
"BMWC0829","BMW X1","Petrol","2023","Silver","5650000","Jaipur","Rajasthan","Executive"
"BMWC0830","BMW iX1","Electric","2026","White","6900000","Gurugram","Haryana","Executive"
"BMWC0831","BMW 3 Series","Petrol","2023","Red","6100000","Jaipur","Rajasthan","Executive"
"BMWC0832","BMW i4","Electric","2023","Red","7550000","Chandigarh","Chandigarh","Premium"
"BMWC0833","BMW i4","Electric","2025","Grey","7450000","Hyderabad","Telangana","Luxury"
"BMWC0834","BMW 5 Series","Petrol","2025","Red","7250000","Pune","Maharashtra","Executive"
"BMWC0835","BMW X1","Petrol","2025","Silver","5050000","Kochi","Kerala","Luxury"
"BMWC0836","BMW X3","Diesel","2024","Blue","7100000","Chandigarh","Chandigarh","Executive"
"BMWC0837","BMW X7","Diesel","2021","Silver","14150000","Ahmedabad","Gujarat","Executive"
"BMWC0838","BMW 7 Series","Petrol","2022","Silver","17950000","Chandigarh","Chandigarh","Premium"
"BMWC0839","BMW iX1","Electric","2025","White","6900000","Ahmedabad","Gujarat","Executive"
"BMWC0840","BMW 7 Series","Petrol","2025","Silver","18250000","Delhi","Delhi","Business"
"BMWC0841","BMW i4","Electric","2023","Red","7650000","Noida","Uttar Pradesh","Executive"
"BMWC0842","BMW iX","Electric","2022","White","14100000","Delhi","Delhi","Luxury"
"BMWC0843","BMW 3 Series","Diesel","2025","Black","6350000","Hyderabad","Telangana","Business"
"BMWC0844","BMW X5","Diesel","2025","Silver","11450000","Mumbai","Maharashtra","Premium"
"BMWC0845","BMW 3 Series","Diesel","2025","Red","6300000","Noida","Uttar Pradesh","Premium"
"BMWC0846","BMW i4","Electric","2024","White","7500000","Kochi","Kerala","Executive"
"BMWC0847","BMW 2 Series Gran Coupe","Diesel","2024","Grey","4800000","Hyderabad","Telangana","Executive"
"BMWC0848","BMW 3 Series","Diesel","2021","Silver","6050000","Hyderabad","Telangana","Executive"
"BMWC0849","BMW 5 Series","Petrol","2023","White","8400000","Pune","Maharashtra","Premium"
"BMWC0850","BMW X3","Petrol","2024","Grey","8150000","Hyderabad","Telangana","Executive"
"BMWC0851","BMW 3 Series","Petrol","2022","Silver","6150000","Hyderabad","Telangana","Business"
"BMWC0852","BMW i5","Electric","2023","Silver","12000000","Coimbatore","Tamil Nadu","Premium"
"BMWC0853","BMW 7 Series","Petrol","2023","Blue","18100000","Ahmedabad","Gujarat","Premium"
"BMWC0854","BMW iX1","Electric","2022","Silver","6850000","Chennai","Tamil Nadu","Luxury"
"BMWC0855","BMW i5","Electric","2025","Silver","12100000","Noida","Uttar Pradesh","Business"
"BMWC0856","BMW X1","Petrol","2026","White","5450000","Pune","Maharashtra","Premium"
"BMWC0857","BMW X3","Diesel","2026","Silver","7750000","Coimbatore","Tamil Nadu","Premium"
"BMWC0858","BMW iX1","Electric","2023","Blue","6850000","Hyderabad","Telangana","Luxury"
"BMWC0859","BMW X3","Petrol","2024","Silver","7350000","Hyderabad","Telangana","Premium"
"BMWC0860","BMW i7","Electric","2022","White","21050000","Jaipur","Rajasthan","Luxury"
"BMWC0861","BMW 5 Series","Diesel","2023","Black","7650000","Chandigarh","Chandigarh","Premium"
"BMWC0862","BMW iX1","Electric","2022","Black","6750000","Jaipur","Rajasthan","Premium"
"BMWC0863","BMW iX","Electric","2022","Black","14400000","Kochi","Kerala","Luxury"
"BMWC0864","BMW 3 Series","Diesel","2023","White","6850000","Pune","Maharashtra","Business"
"BMWC0865","BMW X5","Diesel","2023","Black","11000000","Gurugram","Haryana","Business"
"BMWC0866","BMW X3","Petrol","2025","Red","7000000","Noida","Uttar Pradesh","Luxury"
"BMWC0867","BMW iX","Electric","2022","Silver","14300000","Bengaluru","Karnataka","Business"
"BMWC0868","BMW X1","Diesel","2022","Red","5050000","Hyderabad","Telangana","Business"
"BMWC0869","BMW iX1","Electric","2023","Black","6800000","Delhi","Delhi","Premium"
"BMWC0870","BMW X5","Petrol","2021","Grey","11350000","Jaipur","Rajasthan","Business"
"BMWC0871","BMW 5 Series","Diesel","2022","Silver","7350000","Gurugram","Haryana","Executive"
"BMWC0872","BMW i4","Electric","2024","Grey","7700000","Mumbai","Maharashtra","Executive"
"BMWC0873","BMW i7","Electric","2026","Blue","21500000","Mumbai","Maharashtra","Premium"
